"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","GUARANTEED STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","GSL FEE","GSL PREMIUM","CONVERSION RATE","PL","AMOUNT","BALANCE"
"62048","2025-09-24 20:55:22 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62049","2025-09-24 20:55:22 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62050","2025-09-24 20:55:23 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62051","2025-09-24 20:55:23 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62052","2025-09-24 20:55:23 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62053","2025-09-24 20:55:23 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62054","2025-09-24 20:55:25 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17488","","1.17588","","","","","","","","",""
"62055","2025-09-24 20:55:25 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17500","","1.17400","","","","","","","","",""
"62056","2025-09-24 20:55:25 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17538","","1.17638","","","","","","","","",""
"62057","2025-09-24 20:55:25 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17450","","1.17350","","","","","","","","",""
"62058","2025-09-24 20:55:26 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17588","","1.17688","","","","","","","","",""
"62059","2025-09-24 20:55:26 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17400","","1.17300","","","","","","","","",""
"62060","2025-09-24 20:55:26 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17638","","1.17738","","","","","","","","",""
"62061","2025-09-24 20:55:26 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17350","","1.17250","","","","","","","","",""
"62062","2025-09-24 20:55:27 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17688","","1.17788","","","","","","","","",""
"62063","2025-09-24 20:55:27 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17300","","1.17200","","","","","","","","",""
"62064","2025-09-24 20:55:38 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17429","1000.00","Sell","0.0773","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.63"
"62065","2025-09-24 20:55:38 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17400","","","","","","","","","","","","","","",""
"62066","2025-09-24 20:55:38 -12","STOP_LOSS_ORDER","ON_FILL","","1.17500","","","","","","","","","","","","","","",""
"62067","2025-09-24 20:57:28 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62068","2025-09-24 20:57:28 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62069","2025-09-24 20:57:29 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62070","2025-09-24 20:57:29 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62071","2025-09-24 20:57:30 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62072","2025-09-24 20:57:30 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62073","2025-09-24 20:57:30 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62074","2025-09-24 20:57:30 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62075","2025-09-24 20:57:31 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62076","2025-09-24 20:57:31 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62077","2025-09-24 20:57:31 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62078","2025-09-24 20:57:32 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17488","","1.17588","","","","","","","","",""
"62079","2025-09-24 20:57:33 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17500","","1.17400","","","","","","","","",""
"62080","2025-09-24 20:57:33 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17538","","1.17638","","","","","","","","",""
"62081","2025-09-24 20:57:33 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17450","","1.17350","","","","","","","","",""
"62082","2025-09-24 20:57:33 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17588","","1.17688","","","","","","","","",""
"62083","2025-09-24 20:57:34 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17400","","1.17300","","","","","","","","",""
"62084","2025-09-24 20:57:34 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17638","","1.17738","","","","","","","","",""
"62085","2025-09-24 20:57:34 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17350","","1.17250","","","","","","","","",""
"62086","2025-09-24 20:57:34 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17688","","1.17788","","","","","","","","",""
"62087","2025-09-24 20:57:35 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17300","","1.17200","","","","","","","","",""
"62088","2025-09-24 20:57:40 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17431","1000.00","Sell","0.0515","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.63"
"62089","2025-09-24 20:57:40 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17400","","","","","","","","","","","","","","",""
"62090","2025-09-24 20:57:40 -12","STOP_LOSS_ORDER","ON_FILL","","1.17500","","","","","","","","","","","","","","",""
"62091","2025-09-24 20:59:35 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62092","2025-09-24 20:59:36 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62093","2025-09-24 20:59:36 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62094","2025-09-24 20:59:36 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62095","2025-09-24 20:59:36 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62096","2025-09-24 20:59:37 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62097","2025-09-24 20:59:37 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62098","2025-09-24 20:59:37 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62099","2025-09-24 20:59:37 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62100","2025-09-24 20:59:38 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62101","2025-09-24 20:59:38 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62102","2025-09-24 20:59:39 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17488","","1.17588","","","","","","","","",""
"62103","2025-09-24 20:59:40 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17500","","1.17400","","","","","","","","",""
"62104","2025-09-24 20:59:40 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17538","","1.17638","","","","","","","","",""
"62105","2025-09-24 20:59:40 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17450","","1.17350","","","","","","","","",""
"62106","2025-09-24 20:59:40 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17588","","1.17688","","","","","","","","",""
"62107","2025-09-24 20:59:41 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17400","","1.17300","","","","","","","","",""
"62108","2025-09-24 20:59:41 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17638","","1.17738","","","","","","","","",""
"62109","2025-09-24 20:59:41 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17350","","1.17250","","","","","","","","",""
"62110","2025-09-24 20:59:41 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17688","","1.17788","","","","","","","","",""
"62111","2025-09-24 20:59:42 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17300","","1.17200","","","","","","","","",""
"62112","2025-09-24 21:00:23 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17429","1000.00","Sell","0.0708","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.63"
"62113","2025-09-24 21:00:23 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17400","","","","","","","","","","","","","","",""
"62114","2025-09-24 21:00:23 -12","STOP_LOSS_ORDER","ON_FILL","","1.17500","","","","","","","","","","","","","","",""
"62115","2025-09-24 21:01:42 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62116","2025-09-24 21:01:42 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62117","2025-09-24 21:01:43 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62118","2025-09-24 21:01:43 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62119","2025-09-24 21:01:43 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62120","2025-09-24 21:01:44 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62121","2025-09-24 21:01:44 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62122","2025-09-24 21:01:44 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62123","2025-09-24 21:01:44 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62124","2025-09-24 21:01:45 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62125","2025-09-24 21:01:45 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62126","2025-09-24 21:01:46 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17487","","1.17589","","","","","","","","",""
"62127","2025-09-24 21:01:46 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17501","","1.17399","","","","","","","","",""
"62128","2025-09-24 21:01:47 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17429","1000.00","Sell","0.0644","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.63"
"62129","2025-09-24 21:01:47 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17399","","","","","","","","","","","","","","",""
"62130","2025-09-24 21:01:47 -12","STOP_LOSS_ORDER","ON_FILL","","1.17501","","","","","","","","","","","","","","",""
"62131","2025-09-24 21:01:47 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17537","","1.17639","","","","","","","","",""
"62132","2025-09-24 21:01:47 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17451","","1.17349","","","","","","","","",""
"62133","2025-09-24 21:01:47 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17587","","1.17689","","","","","","","","",""
"62134","2025-09-24 21:01:47 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17401","","1.17299","","","","","","","","",""
"62135","2025-09-24 21:01:48 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17637","","1.17739","","","","","","","","",""
"62136","2025-09-24 21:01:48 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17351","","1.17249","","","","","","","","",""
"62137","2025-09-24 21:01:48 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17687","","1.17789","","","","","","","","",""
"62138","2025-09-24 21:01:49 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17301","","1.17199","","","","","","","","",""
"62139","2025-09-24 21:03:49 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62140","2025-09-24 21:03:49 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62141","2025-09-24 21:03:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62142","2025-09-24 21:03:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62143","2025-09-24 21:03:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62144","2025-09-24 21:03:50 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62145","2025-09-24 21:03:51 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62146","2025-09-24 21:03:51 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62147","2025-09-24 21:03:51 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62148","2025-09-24 21:03:52 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62149","2025-09-24 21:03:52 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62150","2025-09-24 21:03:53 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17487","","1.17589","","","","","","","","",""
"62151","2025-09-24 21:03:53 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17501","","1.17399","","","","","","","","",""
"62152","2025-09-24 21:03:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17537","","1.17639","","","","","","","","",""
"62153","2025-09-24 21:03:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17451","","1.17349","","","","","","","","",""
"62154","2025-09-24 21:03:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17587","","1.17689","","","","","","","","",""
"62155","2025-09-24 21:03:54 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17401","","1.17299","","","","","","","","",""
"62156","2025-09-24 21:03:55 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17637","","1.17739","","","","","","","","",""
"62157","2025-09-24 21:03:55 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17351","","1.17249","","","","","","","","",""
"62158","2025-09-24 21:03:55 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17687","","1.17789","","","","","","","","",""
"62159","2025-09-24 21:03:56 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17301","","1.17199","","","","","","","","",""
"62160","2025-09-24 21:05:21 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17430","1000.00","Sell","0.0515","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.63"
"62161","2025-09-24 21:05:21 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17399","","","","","","","","","","","","","","",""
"62162","2025-09-24 21:05:21 -12","STOP_LOSS_ORDER","ON_FILL","","1.17501","","","","","","","","","","","","","","",""
"62163","2025-09-24 21:05:56 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62164","2025-09-24 21:05:56 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62165","2025-09-24 21:05:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62166","2025-09-24 21:05:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62167","2025-09-24 21:05:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62168","2025-09-24 21:05:57 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62169","2025-09-24 21:05:58 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62170","2025-09-24 21:05:58 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62171","2025-09-24 21:05:58 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62172","2025-09-24 21:05:58 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62173","2025-09-24 21:05:59 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62174","2025-09-24 21:06:00 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17488","","1.17588","","","","","","","","",""
"62175","2025-09-24 21:06:00 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17500","","1.17400","","","","","","","","",""
"62176","2025-09-24 21:06:01 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17538","","1.17638","","","","","","","","",""
"62177","2025-09-24 21:06:01 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17450","","1.17350","","","","","","","","",""
"62178","2025-09-24 21:06:01 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17588","","1.17688","","","","","","","","",""
"62179","2025-09-24 21:06:01 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17400","","1.17300","","","","","","","","",""
"62180","2025-09-24 21:06:02 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17638","","1.17738","","","","","","","","",""
"62181","2025-09-24 21:06:02 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17350","","1.17250","","","","","","","","",""
"62182","2025-09-24 21:06:02 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17688","","1.17788","","","","","","","","",""
"62183","2025-09-24 21:06:02 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17300","","1.17200","","","","","","","","",""
"62184","2025-09-24 21:06:45 -12","ORDER_FILL","MARKET_IF_TOUCHED_ORDER","EUR/USD","1.17430","1000.00","Sell","0.0580","","","","","0.00000","0.0000","0.0000","","","0.00000","","98976.63"
"62185","2025-09-24 21:06:45 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.17400","","","","","","","","","","","","","","",""
"62186","2025-09-24 21:06:45 -12","STOP_LOSS_ORDER","ON_FILL","","1.17500","","","","","","","","","","","","","","",""
"62187","2025-09-24 21:08:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62188","2025-09-24 21:08:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62189","2025-09-24 21:08:03 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62190","2025-09-24 21:08:04 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62191","2025-09-24 21:08:04 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62192","2025-09-24 21:08:04 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62193","2025-09-24 21:08:04 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62194","2025-09-24 21:08:05 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62195","2025-09-24 21:08:05 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62196","2025-09-24 21:08:05 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62197","2025-09-24 21:08:06 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62198","2025-09-24 21:08:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17488","","1.17588","","","","","","","","",""
"62199","2025-09-24 21:08:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17500","","1.17400","","","","","","","","",""
"62200","2025-09-24 21:08:07 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17538","","1.17638","","","","","","","","",""
"62201","2025-09-24 21:08:08 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17450","","1.17350","","","","","","","","",""
"62202","2025-09-24 21:08:08 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17588","","1.17688","","","","","","","","",""
"62203","2025-09-24 21:08:08 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17400","","1.17300","","","","","","","","",""
"62204","2025-09-24 21:08:09 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17638","","1.17738","","","","","","","","",""
"62205","2025-09-24 21:08:09 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17350","","1.17250","","","","","","","","",""
"62206","2025-09-24 21:08:09 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17748","1000.00","Buy","","1.17688","","1.17788","","","","","","","","",""
"62207","2025-09-24 21:08:09 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17240","1000.00","Sell","","1.17300","","1.17200","","","","","","","","",""
"62208","2025-09-24 21:10:24 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62209","2025-09-24 21:10:24 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62210","2025-09-24 21:10:25 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62211","2025-09-24 21:10:25 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62212","2025-09-24 21:10:25 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62213","2025-09-24 21:10:26 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62214","2025-09-24 21:10:26 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62215","2025-09-24 21:10:27 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62216","2025-09-24 21:10:27 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62217","2025-09-24 21:10:27 -12","ORDER_CANCEL","CLIENT_REQUEST","","","","","","","","","","","","","","","","",""
"62218","2025-09-24 21:10:29 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17548","1000.00","Buy","","1.17488","","1.17588","","","","","","","","",""
"62219","2025-09-24 21:10:29 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17440","1000.00","Sell","","1.17500","","1.17400","","","","","","","","",""
"62220","2025-09-24 21:10:29 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17598","1000.00","Buy","","1.17538","","1.17638","","","","","","","","",""
"62221","2025-09-24 21:10:30 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17390","1000.00","Sell","","1.17450","","1.17350","","","","","","","","",""
"62222","2025-09-24 21:10:30 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17648","1000.00","Buy","","1.17588","","1.17688","","","","","","","","",""
"62223","2025-09-24 21:10:30 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17340","1000.00","Sell","","1.17400","","1.17300","","","","","","","","",""
"62224","2025-09-24 21:10:30 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17698","1000.00","Buy","","1.17638","","1.17738","","","","","","","","",""
"62225","2025-09-24 21:10:31 -12","MARKET_IF_TOUCHED_ORDER","CLIENT_ORDER","EUR/USD","1.17290","1000.00","Sell","","1.17350","","1.17250","","","","","","","","",""
