ID,Type,Instrument,Units,Price,Time,pl
30255,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11099,2025-09-24T08:45:14.796017325Z,
30256,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11119,2025-09-24T08:45:15.180832395Z,
30257,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11139,2025-09-24T08:45:15.602648065Z,
30258,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11159,2025-09-24T08:45:16.006515699Z,
30259,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11179,2025-09-24T08:45:16.390428536Z,
30260,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11199,2025-09-24T08:45:16.782189028Z,
30261,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11219,2025-09-24T08:45:17.158096479Z,
30262,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11239,2025-09-24T08:45:17.534986765Z,
30263,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11259,2025-09-24T08:45:17.914312146Z,
30264,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11279,2025-09-24T08:45:18.284176554Z,
30265,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11299,2025-09-24T08:45:18.663572866Z,
30266,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11319,2025-09-24T08:45:19.047636262Z,
30267,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11339,2025-09-24T08:45:19.454508791Z,
30268,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11359,2025-09-24T08:45:19.838150785Z,
30269,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11379,2025-09-24T08:45:20.233374151Z,
30270,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11399,2025-09-24T08:45:20.619758298Z,
30271,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11419,2025-09-24T08:45:21.008718857Z,
30272,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11439,2025-09-24T08:45:21.395739005Z,
30273,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11459,2025-09-24T08:45:21.775491591Z,
30274,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11479,2025-09-24T08:45:22.196092215Z,
30275,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11499,2025-09-24T08:45:22.566419052Z,
30276,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11519,2025-09-24T08:45:22.951818133Z,
30277,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11539,2025-09-24T08:45:23.349959520Z,
30278,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11559,2025-09-24T08:45:23.733254000Z,
30279,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11579,2025-09-24T08:45:24.100996893Z,
30280,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11599,2025-09-24T08:45:24.499197514Z,
30281,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11619,2025-09-24T08:45:24.892672455Z,
30282,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11639,2025-09-24T08:45:25.281929635Z,
30283,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11659,2025-09-24T08:45:25.668378816Z,
30284,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11679,2025-09-24T08:45:26.058187905Z,
30285,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11699,2025-09-24T08:45:26.435575521Z,
30286,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11719,2025-09-24T08:45:26.806867100Z,
30287,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11739,2025-09-24T08:45:27.636586295Z,
30288,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11759,2025-09-24T08:45:28.012136036Z,
30289,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11779,2025-09-24T08:45:28.408023367Z,
30290,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11799,2025-09-24T08:45:28.794019665Z,
30291,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11819,2025-09-24T08:45:29.181546192Z,
30292,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11839,2025-09-24T08:45:29.548115148Z,
30293,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11859,2025-09-24T08:45:29.924871398Z,
30294,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11879,2025-09-24T08:45:30.308807107Z,
30295,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11899,2025-09-24T08:45:30.691386104Z,
30296,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11919,2025-09-24T08:45:31.083010551Z,
30297,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11939,2025-09-24T08:45:31.475728044Z,
30298,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11959,2025-09-24T08:45:31.856582079Z,
30299,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11979,2025-09-24T08:45:32.223246294Z,
30300,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.11999,2025-09-24T08:45:32.605837944Z,
30301,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12019,2025-09-24T08:45:32.986281939Z,
30302,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12039,2025-09-24T08:45:33.371301990Z,
30303,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12059,2025-09-24T08:45:33.733959616Z,
30304,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12079,2025-09-24T08:45:34.128192550Z,
30305,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12099,2025-09-24T08:45:34.516175789Z,
30306,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12119,2025-09-24T08:45:34.910913139Z,
30307,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12139,2025-09-24T08:45:35.299456072Z,
30308,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12159,2025-09-24T08:45:35.687292955Z,
30309,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12179,2025-09-24T08:45:36.063175642Z,
30310,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12199,2025-09-24T08:45:36.447500878Z,
30311,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12219,2025-09-24T08:45:36.818792813Z,
30312,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12239,2025-09-24T08:45:37.194079025Z,
30313,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12259,2025-09-24T08:45:37.582500695Z,
30314,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12279,2025-09-24T08:45:38.399336730Z,
30315,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12299,2025-09-24T08:45:38.776769362Z,
30316,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12319,2025-09-24T08:45:39.152307409Z,
30317,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12339,2025-09-24T08:45:39.541347472Z,
30318,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12359,2025-09-24T08:45:39.951966648Z,
30319,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12379,2025-09-24T08:45:40.326571851Z,
30320,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12399,2025-09-24T08:45:40.693724480Z,
30321,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12419,2025-09-24T08:45:41.075426640Z,
30322,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12439,2025-09-24T08:45:41.462298179Z,
30323,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12459,2025-09-24T08:45:41.837734554Z,
30324,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12479,2025-09-24T08:45:42.213991890Z,
30325,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12499,2025-09-24T08:45:42.577739139Z,
30326,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12519,2025-09-24T08:45:42.959039996Z,
30327,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12539,2025-09-24T08:45:43.341841309Z,
30328,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12559,2025-09-24T08:45:43.740408669Z,
30329,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12579,2025-09-24T08:45:44.130318600Z,
30330,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12599,2025-09-24T08:45:44.540668805Z,
30331,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12619,2025-09-24T08:45:44.909826379Z,
30332,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12639,2025-09-24T08:45:45.294591616Z,
30333,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12659,2025-09-24T08:45:45.673321809Z,
30334,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12679,2025-09-24T08:45:46.052048862Z,
30335,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12699,2025-09-24T08:45:46.415892809Z,
30336,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12719,2025-09-24T08:45:46.786982179Z,
30337,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12739,2025-09-24T08:45:47.176925072Z,
30338,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12759,2025-09-24T08:45:47.552412090Z,
30339,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12779,2025-09-24T08:45:47.941130630Z,
30340,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12799,2025-09-24T08:45:48.317926065Z,
30341,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12819,2025-09-24T08:45:48.683245293Z,
30342,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12839,2025-09-24T08:45:49.069692810Z,
30343,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12859,2025-09-24T08:45:49.449418224Z,
30344,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12879,2025-09-24T08:45:49.821896261Z,
30345,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12899,2025-09-24T08:45:50.201770350Z,
30346,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12919,2025-09-24T08:45:50.602620481Z,
30347,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12939,2025-09-24T08:45:50.987563745Z,
30348,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12959,2025-09-24T08:45:51.368018433Z,
30349,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12979,2025-09-24T08:45:51.744988670Z,
30350,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.12999,2025-09-24T08:45:52.110318499Z,
30351,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13019,2025-09-24T08:45:52.492178348Z,
30352,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13039,2025-09-24T08:45:52.879026999Z,
30353,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13059,2025-09-24T08:45:53.259798275Z,
30354,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13079,2025-09-24T08:45:53.626194556Z,
30355,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13099,2025-09-24T08:45:54.002769144Z,
30356,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13119,2025-09-24T08:45:54.383046142Z,
30357,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13139,2025-09-24T08:45:54.761099785Z,
30358,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13159,2025-09-24T08:45:55.136554751Z,
30359,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13179,2025-09-24T08:45:55.532418261Z,
30360,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13199,2025-09-24T08:45:55.921993457Z,
30361,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13219,2025-09-24T08:45:56.305555721Z,
30362,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13239,2025-09-24T08:45:56.708157790Z,
30363,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13259,2025-09-24T08:45:57.090378165Z,
30364,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13279,2025-09-24T08:45:57.472194804Z,
30365,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13299,2025-09-24T08:45:57.849340624Z,
30366,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13319,2025-09-24T08:45:58.222874967Z,
30367,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13339,2025-09-24T08:45:58.607761911Z,
30368,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13359,2025-09-24T08:45:58.983639891Z,
30369,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13379,2025-09-24T08:45:59.354931079Z,
30370,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13399,2025-09-24T08:45:59.730009934Z,
30371,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13419,2025-09-24T08:46:00.107191328Z,
30372,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13439,2025-09-24T08:46:00.509230003Z,
30373,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13459,2025-09-24T08:46:01.101868586Z,
30374,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13479,2025-09-24T08:46:01.477458482Z,
30375,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13499,2025-09-24T08:46:01.851398792Z,
30376,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13519,2025-09-24T08:46:02.469581221Z,
30377,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13539,2025-09-24T08:46:02.883826287Z,
30378,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13559,2025-09-24T08:46:03.270997663Z,
30379,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13579,2025-09-24T08:46:03.661295844Z,
30380,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13599,2025-09-24T08:46:04.040880608Z,
30381,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13619,2025-09-24T08:46:04.415334685Z,
30382,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13639,2025-09-24T08:46:04.794417437Z,
30383,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13659,2025-09-24T08:46:05.172265803Z,
30384,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13679,2025-09-24T08:46:05.548194143Z,
30385,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13699,2025-09-24T08:46:05.924397420Z,
30386,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13719,2025-09-24T08:46:06.309519701Z,
30387,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13739,2025-09-24T08:46:06.693537196Z,
30388,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13759,2025-09-24T08:46:07.081370151Z,
30389,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13779,2025-09-24T08:46:07.455090278Z,
30390,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13799,2025-09-24T08:46:07.829028929Z,
30391,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13819,2025-09-24T08:46:08.208727951Z,
30392,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13839,2025-09-24T08:46:08.609882279Z,
30393,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13859,2025-09-24T08:46:08.986181316Z,
30394,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13879,2025-09-24T08:46:09.368113711Z,
30395,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13899,2025-09-24T08:46:09.744513258Z,
30396,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13919,2025-09-24T08:46:10.120764507Z,
30397,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13939,2025-09-24T08:46:10.494264433Z,
30398,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13959,2025-09-24T08:46:10.870920548Z,
30399,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13979,2025-09-24T08:46:11.247296065Z,
30400,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.13999,2025-09-24T08:46:11.616318078Z,
30401,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14019,2025-09-24T08:46:11.990474111Z,
30402,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14039,2025-09-24T08:46:12.359895998Z,
30403,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14059,2025-09-24T08:46:12.733394597Z,
30404,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14079,2025-09-24T08:46:13.121104584Z,
30405,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14099,2025-09-24T08:46:13.498831216Z,
30406,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14119,2025-09-24T08:46:13.879553518Z,
30407,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14139,2025-09-24T08:46:14.282261477Z,
30408,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14159,2025-09-24T08:46:14.713846012Z,
30409,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14179,2025-09-24T08:46:15.091958367Z,
30410,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14199,2025-09-24T08:46:15.471527391Z,
30411,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14219,2025-09-24T08:46:15.846945521Z,
30412,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14239,2025-09-24T08:46:16.215652465Z,
30413,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14259,2025-09-24T08:46:16.594762854Z,
30414,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14279,2025-09-24T08:46:16.975402857Z,
30415,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14299,2025-09-24T08:46:17.342331055Z,
30416,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14319,2025-09-24T08:46:17.729656795Z,
30417,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14339,2025-09-24T08:46:18.117119233Z,
30418,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14359,2025-09-24T08:46:18.502751650Z,
30419,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14379,2025-09-24T08:46:18.873276517Z,
30420,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14399,2025-09-24T08:46:19.258700790Z,
30421,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14419,2025-09-24T08:46:19.638294943Z,
30422,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14439,2025-09-24T08:46:20.034099321Z,
30423,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14459,2025-09-24T08:46:20.423208536Z,
30424,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14479,2025-09-24T08:46:20.822148977Z,
30425,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14499,2025-09-24T08:46:21.199463118Z,
30426,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14519,2025-09-24T08:46:21.580979480Z,
30427,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14539,2025-09-24T08:46:21.962976596Z,
30428,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14559,2025-09-24T08:46:22.343106226Z,
30429,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14579,2025-09-24T08:46:22.714781208Z,
30430,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14599,2025-09-24T08:46:23.087449106Z,
30431,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14619,2025-09-24T08:46:23.470787539Z,
30432,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14639,2025-09-24T08:46:23.855836911Z,
30433,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14659,2025-09-24T08:46:24.223884359Z,
30434,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14679,2025-09-24T08:46:24.603539748Z,
30435,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14699,2025-09-24T08:46:24.976925817Z,
30436,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14719,2025-09-24T08:46:25.352739317Z,
30437,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14739,2025-09-24T08:46:25.733344614Z,
30438,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14759,2025-09-24T08:46:26.104979643Z,
30439,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14779,2025-09-24T08:46:26.485466054Z,
30440,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14799,2025-09-24T08:46:26.862059122Z,
30441,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14819,2025-09-24T08:46:27.238646496Z,
30442,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14839,2025-09-24T08:46:27.629953614Z,
30443,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14859,2025-09-24T08:46:28.005986218Z,
30444,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14879,2025-09-24T08:46:28.390110704Z,
30445,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14899,2025-09-24T08:46:28.782101339Z,
30446,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14919,2025-09-24T08:46:29.178920124Z,
30447,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14939,2025-09-24T08:46:29.569487565Z,
30448,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14959,2025-09-24T08:46:29.947047692Z,
30449,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14979,2025-09-24T08:46:30.320127231Z,
30450,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.14999,2025-09-24T08:46:30.696503781Z,
30451,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15019,2025-09-24T08:46:31.079842293Z,
30452,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15039,2025-09-24T08:46:31.469555408Z,
30453,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15059,2025-09-24T08:46:31.861640076Z,
30454,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15079,2025-09-24T08:46:32.261831938Z,
30455,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15099,2025-09-24T08:46:32.644126854Z,
30456,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15119,2025-09-24T08:46:33.019592258Z,
30457,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15139,2025-09-24T08:46:33.395343472Z,
30458,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15159,2025-09-24T08:46:33.778501863Z,
30459,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15179,2025-09-24T08:46:34.169520930Z,
30460,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15199,2025-09-24T08:46:34.549589648Z,
30461,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15219,2025-09-24T08:46:34.932240264Z,
30462,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15239,2025-09-24T08:46:35.323159649Z,
30463,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15259,2025-09-24T08:46:35.713660144Z,
30464,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15279,2025-09-24T08:46:36.094953235Z,
30465,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15299,2025-09-24T08:46:36.472532787Z,
30466,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15319,2025-09-24T08:46:36.846507956Z,
30467,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15339,2025-09-24T08:46:37.227387271Z,
30468,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15359,2025-09-24T08:46:37.619509495Z,
30469,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15379,2025-09-24T08:46:37.999639153Z,
30470,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15399,2025-09-24T08:46:38.366012740Z,
30471,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15419,2025-09-24T08:46:38.752769277Z,
30472,MARKET_IF_TOUCHED_ORDER_REJECT,EUR_USD,-1000,1.15439,2025-09-24T08:46:39.139922390Z,
