"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","GUARANTEED STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","GSL FEE","GSL PREMIUM","CONVERSION RATE","PL","AMOUNT","BALANCE"
"36351","2025-09-23 21:23:22 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11019","1000.00","","","1.11039","","1.10999","","","","","","","","",""
"36352","2025-09-23 21:23:23 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11039","1000.00","","","1.11059","","1.11019","","","","","","","","",""
"36353","2025-09-23 21:23:23 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11059","1000.00","","","1.11079","","1.11039","","","","","","","","",""
"36354","2025-09-23 21:23:23 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11079","1000.00","","","1.11099","","1.11059","","","","","","","","",""
"36355","2025-09-23 21:23:24 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11099","1000.00","","","1.11119","","1.11079","","","","","","","","",""
"36356","2025-09-23 21:23:24 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11119","1000.00","","","1.11139","","1.11099","","","","","","","","",""
"36357","2025-09-23 21:23:25 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11139","1000.00","","","1.11159","","1.11119","","","","","","","","",""
"36358","2025-09-23 21:23:25 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11159","1000.00","","","1.11179","","1.11139","","","","","","","","",""
"36359","2025-09-23 21:23:25 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11179","1000.00","","","1.11199","","1.11159","","","","","","","","",""
"36360","2025-09-23 21:23:26 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11199","1000.00","","","1.11219","","1.11179","","","","","","","","",""
"36361","2025-09-23 21:23:26 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11219","1000.00","","","1.11239","","1.11199","","","","","","","","",""
"36362","2025-09-23 21:23:26 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11239","1000.00","","","1.11259","","1.11219","","","","","","","","",""
"36363","2025-09-23 21:23:27 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11259","1000.00","","","1.11279","","1.11239","","","","","","","","",""
"36364","2025-09-23 21:23:27 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11279","1000.00","","","1.11299","","1.11259","","","","","","","","",""
"36365","2025-09-23 21:23:28 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11299","1000.00","","","1.11319","","1.11279","","","","","","","","",""
"36366","2025-09-23 21:23:28 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11319","1000.00","","","1.11339","","1.11299","","","","","","","","",""
"36367","2025-09-23 21:23:28 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11339","1000.00","","","1.11359","","1.11319","","","","","","","","",""
"36368","2025-09-23 21:23:29 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11359","1000.00","","","1.11379","","1.11339","","","","","","","","",""
"36369","2025-09-23 21:23:29 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11379","1000.00","","","1.11399","","1.11359","","","","","","","","",""
"36370","2025-09-23 21:23:29 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11399","1000.00","","","1.11419","","1.11379","","","","","","","","",""
"36371","2025-09-23 21:23:30 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11419","1000.00","","","1.11439","","1.11399","","","","","","","","",""
"36372","2025-09-23 21:23:30 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11439","1000.00","","","1.11459","","1.11419","","","","","","","","",""
"36373","2025-09-23 21:23:30 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11459","1000.00","","","1.11479","","1.11439","","","","","","","","",""
"36374","2025-09-23 21:23:31 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11479","1000.00","","","1.11499","","1.11459","","","","","","","","",""
"36375","2025-09-23 21:23:31 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11499","1000.00","","","1.11519","","1.11479","","","","","","","","",""
"36376","2025-09-23 21:23:31 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11519","1000.00","","","1.11539","","1.11499","","","","","","","","",""
"36377","2025-09-23 21:23:32 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11539","1000.00","","","1.11559","","1.11519","","","","","","","","",""
"36378","2025-09-23 21:23:32 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11559","1000.00","","","1.11579","","1.11539","","","","","","","","",""
"36379","2025-09-23 21:23:33 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11579","1000.00","","","1.11599","","1.11559","","","","","","","","",""
"36380","2025-09-23 21:23:33 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11599","1000.00","","","1.11619","","1.11579","","","","","","","","",""
"36381","2025-09-23 21:23:34 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11619","1000.00","","","1.11639","","1.11599","","","","","","","","",""
"36382","2025-09-23 21:23:34 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11639","1000.00","","","1.11659","","1.11619","","","","","","","","",""
"36383","2025-09-23 21:23:34 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11659","1000.00","","","1.11679","","1.11639","","","","","","","","",""
"36384","2025-09-23 21:23:35 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11679","1000.00","","","1.11699","","1.11659","","","","","","","","",""
"36385","2025-09-23 21:23:35 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11699","1000.00","","","1.11719","","1.11679","","","","","","","","",""
"36386","2025-09-23 21:23:35 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11719","1000.00","","","1.11739","","1.11699","","","","","","","","",""
"36387","2025-09-23 21:23:36 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11739","1000.00","","","1.11759","","1.11719","","","","","","","","",""
"36388","2025-09-23 21:23:36 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11759","1000.00","","","1.11779","","1.11739","","","","","","","","",""
"36389","2025-09-23 21:23:36 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11779","1000.00","","","1.11799","","1.11759","","","","","","","","",""
"36390","2025-09-23 21:23:37 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11799","1000.00","","","1.11819","","1.11779","","","","","","","","",""
"36391","2025-09-23 21:23:37 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11819","1000.00","","","1.11839","","1.11799","","","","","","","","",""
"36392","2025-09-23 21:23:37 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11839","1000.00","","","1.11859","","1.11819","","","","","","","","",""
"36393","2025-09-23 21:23:38 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11859","1000.00","","","1.11879","","1.11839","","","","","","","","",""
"36394","2025-09-23 21:23:38 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11879","1000.00","","","1.11899","","1.11859","","","","","","","","",""
"36395","2025-09-23 21:23:38 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11899","1000.00","","","1.11919","","1.11879","","","","","","","","",""
"36396","2025-09-23 21:23:39 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11919","1000.00","","","1.11939","","1.11899","","","","","","","","",""
"36397","2025-09-23 21:23:39 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11939","1000.00","","","1.11959","","1.11919","","","","","","","","",""
"36398","2025-09-23 21:23:40 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11959","1000.00","","","1.11979","","1.11939","","","","","","","","",""
"36399","2025-09-23 21:23:40 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11979","1000.00","","","1.11999","","1.11959","","","","","","","","",""
"36400","2025-09-23 21:23:40 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.11999","1000.00","","","1.12019","","1.11979","","","","","","","","",""
"36401","2025-09-23 21:23:41 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12019","1000.00","","","1.12039","","1.11999","","","","","","","","",""
"36402","2025-09-23 21:23:41 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12039","1000.00","","","1.12059","","1.12019","","","","","","","","",""
"36403","2025-09-23 21:23:41 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12059","1000.00","","","1.12079","","1.12039","","","","","","","","",""
"36404","2025-09-23 21:23:42 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12079","1000.00","","","1.12099","","1.12059","","","","","","","","",""
"36405","2025-09-23 21:23:42 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12099","1000.00","","","1.12119","","1.12079","","","","","","","","",""
"36406","2025-09-23 21:23:42 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12119","1000.00","","","1.12139","","1.12099","","","","","","","","",""
"36407","2025-09-23 21:23:43 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12139","1000.00","","","1.12159","","1.12119","","","","","","","","",""
"36408","2025-09-23 21:23:43 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12159","1000.00","","","1.12179","","1.12139","","","","","","","","",""
"36409","2025-09-23 21:23:43 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12179","1000.00","","","1.12199","","1.12159","","","","","","","","",""
"36410","2025-09-23 21:23:44 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12199","1000.00","","","1.12219","","1.12179","","","","","","","","",""
"36411","2025-09-23 21:23:44 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12219","1000.00","","","1.12239","","1.12199","","","","","","","","",""
"36412","2025-09-23 21:23:44 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12239","1000.00","","","1.12259","","1.12219","","","","","","","","",""
"36413","2025-09-23 21:23:45 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12259","1000.00","","","1.12279","","1.12239","","","","","","","","",""
"36414","2025-09-23 21:23:45 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12279","1000.00","","","1.12299","","1.12259","","","","","","","","",""
"36415","2025-09-23 21:23:46 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12299","1000.00","","","1.12319","","1.12279","","","","","","","","",""
"36416","2025-09-23 21:23:46 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12319","1000.00","","","1.12339","","1.12299","","","","","","","","",""
"36417","2025-09-23 21:23:46 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12339","1000.00","","","1.12359","","1.12319","","","","","","","","",""
"36418","2025-09-23 21:23:47 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12359","1000.00","","","1.12379","","1.12339","","","","","","","","",""
"36419","2025-09-23 21:23:47 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12379","1000.00","","","1.12399","","1.12359","","","","","","","","",""
"36420","2025-09-23 21:23:47 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12399","1000.00","","","1.12419","","1.12379","","","","","","","","",""
"36421","2025-09-23 21:23:48 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12419","1000.00","","","1.12439","","1.12399","","","","","","","","",""
"36422","2025-09-23 21:23:48 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12439","1000.00","","","1.12459","","1.12419","","","","","","","","",""
"36423","2025-09-23 21:23:48 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12459","1000.00","","","1.12479","","1.12439","","","","","","","","",""
"36424","2025-09-23 21:23:49 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12479","1000.00","","","1.12499","","1.12459","","","","","","","","",""
"36425","2025-09-23 21:23:49 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12499","1000.00","","","1.12519","","1.12479","","","","","","","","",""
"36426","2025-09-23 21:23:50 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12519","1000.00","","","1.12539","","1.12499","","","","","","","","",""
"36427","2025-09-23 21:23:50 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12539","1000.00","","","1.12559","","1.12519","","","","","","","","",""
"36428","2025-09-23 21:23:50 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12559","1000.00","","","1.12579","","1.12539","","","","","","","","",""
"36429","2025-09-23 21:23:51 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12579","1000.00","","","1.12599","","1.12559","","","","","","","","",""
"36430","2025-09-23 21:23:51 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12599","1000.00","","","1.12619","","1.12579","","","","","","","","",""
"36431","2025-09-23 21:23:51 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12619","1000.00","","","1.12639","","1.12599","","","","","","","","",""
"36432","2025-09-23 21:23:52 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12639","1000.00","","","1.12659","","1.12619","","","","","","","","",""
"36433","2025-09-23 21:23:52 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12659","1000.00","","","1.12679","","1.12639","","","","","","","","",""
"36434","2025-09-23 21:23:53 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12679","1000.00","","","1.12699","","1.12659","","","","","","","","",""
"36435","2025-09-23 21:23:53 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12699","1000.00","","","1.12719","","1.12679","","","","","","","","",""
"36436","2025-09-23 21:23:53 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12719","1000.00","","","1.12739","","1.12699","","","","","","","","",""
"36437","2025-09-23 21:23:54 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12739","1000.00","","","1.12759","","1.12719","","","","","","","","",""
"36438","2025-09-23 21:23:54 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12759","1000.00","","","1.12779","","1.12739","","","","","","","","",""
"36439","2025-09-23 21:23:54 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12779","1000.00","","","1.12799","","1.12759","","","","","","","","",""
"36440","2025-09-23 21:23:55 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12799","1000.00","","","1.12819","","1.12779","","","","","","","","",""
"36441","2025-09-23 21:23:55 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12819","1000.00","","","1.12839","","1.12799","","","","","","","","",""
"36442","2025-09-23 21:23:55 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12839","1000.00","","","1.12859","","1.12819","","","","","","","","",""
"36443","2025-09-23 21:23:56 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12859","1000.00","","","1.12879","","1.12839","","","","","","","","",""
"36444","2025-09-23 21:23:56 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12879","1000.00","","","1.12899","","1.12859","","","","","","","","",""
"36445","2025-09-23 21:23:56 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12899","1000.00","","","1.12919","","1.12879","","","","","","","","",""
"36446","2025-09-23 21:23:57 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12919","1000.00","","","1.12939","","1.12899","","","","","","","","",""
"36447","2025-09-23 21:23:57 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12939","1000.00","","","1.12959","","1.12919","","","","","","","","",""
"36448","2025-09-23 21:23:58 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12959","1000.00","","","1.12979","","1.12939","","","","","","","","",""
"36449","2025-09-23 21:23:58 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12979","1000.00","","","1.12999","","1.12959","","","","","","","","",""
"36450","2025-09-23 21:23:58 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.12999","1000.00","","","1.13019","","1.12979","","","","","","","","",""
"36451","2025-09-23 21:23:59 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13019","1000.00","","","1.13039","","1.12999","","","","","","","","",""
"36452","2025-09-23 21:23:59 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13039","1000.00","","","1.13059","","1.13019","","","","","","","","",""
"36453","2025-09-23 21:23:59 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13059","1000.00","","","1.13079","","1.13039","","","","","","","","",""
"36454","2025-09-23 21:24:00 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13079","1000.00","","","1.13099","","1.13059","","","","","","","","",""
"36455","2025-09-23 21:24:00 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13099","1000.00","","","1.13119","","1.13079","","","","","","","","",""
"36456","2025-09-23 21:24:01 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13119","1000.00","","","1.13139","","1.13099","","","","","","","","",""
"36457","2025-09-23 21:24:01 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13139","1000.00","","","1.13159","","1.13119","","","","","","","","",""
"36458","2025-09-23 21:24:01 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13159","1000.00","","","1.13179","","1.13139","","","","","","","","",""
"36459","2025-09-23 21:24:02 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13179","1000.00","","","1.13199","","1.13159","","","","","","","","",""
"36460","2025-09-23 21:24:02 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13199","1000.00","","","1.13219","","1.13179","","","","","","","","",""
"36461","2025-09-23 21:24:02 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13219","1000.00","","","1.13239","","1.13199","","","","","","","","",""
"36462","2025-09-23 21:24:03 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13239","1000.00","","","1.13259","","1.13219","","","","","","","","",""
"36463","2025-09-23 21:24:03 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13259","1000.00","","","1.13279","","1.13239","","","","","","","","",""
"36464","2025-09-23 21:24:03 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13279","1000.00","","","1.13299","","1.13259","","","","","","","","",""
"36465","2025-09-23 21:24:04 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13299","1000.00","","","1.13319","","1.13279","","","","","","","","",""
"36466","2025-09-23 21:24:04 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13319","1000.00","","","1.13339","","1.13299","","","","","","","","",""
"36467","2025-09-23 21:24:04 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13339","1000.00","","","1.13359","","1.13319","","","","","","","","",""
"36468","2025-09-23 21:24:05 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13359","1000.00","","","1.13379","","1.13339","","","","","","","","",""
"36469","2025-09-23 21:24:05 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13379","1000.00","","","1.13399","","1.13359","","","","","","","","",""
"36470","2025-09-23 21:24:06 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13399","1000.00","","","1.13419","","1.13379","","","","","","","","",""
"36471","2025-09-23 21:24:06 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13419","1000.00","","","1.13439","","1.13399","","","","","","","","",""
"36472","2025-09-23 21:24:06 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13439","1000.00","","","1.13459","","1.13419","","","","","","","","",""
"36473","2025-09-23 21:24:07 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13459","1000.00","","","1.13479","","1.13439","","","","","","","","",""
"36474","2025-09-23 21:24:07 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13479","1000.00","","","1.13499","","1.13459","","","","","","","","",""
"36475","2025-09-23 21:24:07 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13499","1000.00","","","1.13519","","1.13479","","","","","","","","",""
"36476","2025-09-23 21:24:08 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13519","1000.00","","","1.13539","","1.13499","","","","","","","","",""
"36477","2025-09-23 21:24:08 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13539","1000.00","","","1.13559","","1.13519","","","","","","","","",""
"36478","2025-09-23 21:24:08 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13559","1000.00","","","1.13579","","1.13539","","","","","","","","",""
"36479","2025-09-23 21:24:09 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13579","1000.00","","","1.13599","","1.13559","","","","","","","","",""
"36480","2025-09-23 21:24:09 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13599","1000.00","","","1.13619","","1.13579","","","","","","","","",""
"36481","2025-09-23 21:24:09 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13619","1000.00","","","1.13639","","1.13599","","","","","","","","",""
"36482","2025-09-23 21:24:10 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13639","1000.00","","","1.13659","","1.13619","","","","","","","","",""
"36483","2025-09-23 21:24:10 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13659","1000.00","","","1.13679","","1.13639","","","","","","","","",""
"36484","2025-09-23 21:24:11 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13679","1000.00","","","1.13699","","1.13659","","","","","","","","",""
"36485","2025-09-23 21:24:11 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13699","1000.00","","","1.13719","","1.13679","","","","","","","","",""
"36486","2025-09-23 21:24:11 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13719","1000.00","","","1.13739","","1.13699","","","","","","","","",""
"36487","2025-09-23 21:24:12 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13739","1000.00","","","1.13759","","1.13719","","","","","","","","",""
"36488","2025-09-23 21:24:12 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13759","1000.00","","","1.13779","","1.13739","","","","","","","","",""
"36489","2025-09-23 21:24:12 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13779","1000.00","","","1.13799","","1.13759","","","","","","","","",""
"36490","2025-09-23 21:24:13 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13799","1000.00","","","1.13819","","1.13779","","","","","","","","",""
"36491","2025-09-23 21:24:13 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13819","1000.00","","","1.13839","","1.13799","","","","","","","","",""
"36492","2025-09-23 21:24:13 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13839","1000.00","","","1.13859","","1.13819","","","","","","","","",""
"36493","2025-09-23 21:24:14 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13859","1000.00","","","1.13879","","1.13839","","","","","","","","",""
"36494","2025-09-23 21:24:14 -12","MARKET_IF_TOUCHED_ORDER_REJECT","CLIENT_ORDER","EUR/USD","1.13879","1000.00","","","1.13899","","1.13859","","","","","","","","",""
